Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,15,8,1,conseguir,129144,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,C,[–F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.7967119356723366,1.1421400600454394,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,5,10,1,necesitar,593469,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,A,[+F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,0.15427731687705384,0.3899306090684002,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,19,13,1,valorar,113028,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,D,[–F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.829719296452148,-0.8636253871458107,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,9,15,1,necesitar,593469,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,B,[+F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,0.15427731687705384,-0.8636253871458107,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,14,18,1,ordenar,65158,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,C,[–F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.9277623816177957,0.6338335449828961,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,4,20,1,querer,1263949,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,A,[+F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,1.5274949425687898,0.6338335449828961,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,18,23,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,EMPT,D,[–F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.756439924316328,-0.9954768620988402,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,8,25,1,permitir,935997,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,B,[+F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,0.8558127644563089,-0.850837455898445,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,13,28,1,valorar,113028,NA,NA,Regular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,C,[–F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.829719296452148,1.6660080717017323,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,3,30,1,permitir,935997,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,A,[+F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,0.8558127644563089,1.1421400600454394,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,17,33,0,conseguir,129144,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,EMPT,D,[–F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.7967119356723366,-1.0311047276025946,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,7,35,1,pedir,432187,NA,NA,Irregular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,B,[+F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.17604616049261348,-0.9904016428376602,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,12,38,1,sugerir,88224,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,C,[–F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.8805206477044715,0.9394671284084477,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,2,40,1,pedir,432187,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,A,[+F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.17604616049261348,1.6660080717017323,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,16,43,1,sugerir,88224,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,D,[–F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.8805206477044715,-0.850837455898445,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,6,45,1,querer,1263949,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,EMPT,B,[+F/–F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,1.5274949425687898,-0.9954768620988402,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,11,48,1,desear,148807,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,C,[–F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,-0.756439924316328,0.3899306090684002,NA,-0.4920458384428627
HSP11,26,Female,Heritage,Simultaneous,11,20,0,3,0,35,5,34,13,13,B,1,50,1,esperar,1409514,NA,NA,Regular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,A,[+F/+F],26,-0.2858838188430759,0.2152828238490564,-0.780375965724143,1.8256282555442962,0.9394671284084477,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,20,3,1,ordenar,65158,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.9277623816177957,-0.9904016428376602,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,10,5,0,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,1.8256282555442962,-1.0311047276025946,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,15,8,1,conseguir,129144,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.7967119356723366,1.1421400600454394,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,5,10,1,necesitar,593469,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,0.15427731687705384,0.3899306090684002,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,19,13,1,valorar,113028,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.829719296452148,-0.8636253871458107,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,9,15,1,necesitar,593469,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,0.15427731687705384,-0.8636253871458107,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,14,18,1,ordenar,65158,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.9277623816177957,0.6338335449828961,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,4,20,1,querer,1263949,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,1.5274949425687898,0.6338335449828961,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,18,23,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.756439924316328,-0.9954768620988402,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,8,25,1,permitir,935997,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,0.8558127644563089,-0.850837455898445,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,13,28,0,valorar,113028,NA,NA,Regular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.829719296452148,1.6660080717017323,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,3,30,1,permitir,935997,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,0.8558127644563089,1.1421400600454394,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,17,33,0,conseguir,129144,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.7967119356723366,-1.0311047276025946,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,7,35,1,pedir,432187,NA,NA,Irregular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.17604616049261348,-0.9904016428376602,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,12,38,1,sugerir,88224,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.8805206477044715,0.9394671284084477,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,2,40,1,pedir,432187,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.17604616049261348,1.6660080717017323,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,16,43,1,sugerir,88224,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.8805206477044715,-0.850837455898445,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,6,45,0,querer,1263949,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,1.5274949425687898,-0.9954768620988402,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,11,48,1,desear,148807,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,-0.756439924316328,0.3899306090684002,NA,-0.4920458384428627
HSP12,30,Male,Heritage,Sequential,12,18,0,7,0,35,4,42,19,19,B,1,50,1,esperar,1409514,NA,NA,Regular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,1.9621491659385433,0.6776949176025447,1.8256282555442962,0.9394671284084477,NA,-0.4920458384428627
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,1,1,0,esperar,1409514,NA,NA,Regular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,1.8256282555442962,0.9394671284084477,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,11,3,0,desear,148807,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.756439924316328,0.3899306090684002,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,6,6,0,querer,1263949,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,1.5274949425687898,-0.9954768620988402,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,16,8,0,sugerir,88224,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.8805206477044715,-0.850837455898445,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,2,11,0,pedir,432187,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.17604616049261348,1.6660080717017323,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,12,13,0,sugerir,88224,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.8805206477044715,0.9394671284084477,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,7,16,0,pedir,432187,NA,NA,Irregular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.17604616049261348,-0.9904016428376602,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,17,18,0,conseguir,129144,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.7967119356723366,-1.0311047276025946,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,3,21,1,permitir,935997,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,0.8558127644563089,1.1421400600454394,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,13,23,0,valorar,113028,NA,NA,Regular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.829719296452148,1.6660080717017323,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,8,26,0,permitir,935997,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,0.8558127644563089,-0.850837455898445,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,18,28,0,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.756439924316328,-0.9954768620988402,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,4,31,0,querer,1263949,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,1.5274949425687898,0.6338335449828961,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,14,33,0,ordenar,65158,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.9277623816177957,0.6338335449828961,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,9,36,0,necesitar,593469,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,0.15427731687705384,-0.8636253871458107,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,19,38,0,valorar,113028,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.829719296452148,-0.8636253871458107,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,5,41,0,necesitar,593469,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,A,[+F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,0.15427731687705384,0.3899306090684002,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,15,43,0,conseguir,129144,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,C,[–F/+F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.7967119356723366,1.1421400600454394,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,10,46,0,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,EMPT,B,[+F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,1.8256282555442962,-1.0311047276025946,NA,0.16913594321407338
HSP13,34,Female,Heritage,Simultaneous,13,27,0,0,1.33,36,4,42,19,19,A,20,48,0,ordenar,65158,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,D,[–F/–F],38,1.3710754577167923,-1.0948669327180587,0.6776949176025447,-0.9277623816177957,-0.9904016428376602,NA,0.16913594321407338
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,20,3,0,ordenar,65158,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,D,[–F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.9277623816177957,-0.9904016428376602,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,10,5,0,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,EMPT,B,[+F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,1.8256282555442962,-1.0311047276025946,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,15,8,0,conseguir,129144,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,C,[–F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.7967119356723366,1.1421400600454394,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,5,10,0,necesitar,593469,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,A,[+F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,0.15427731687705384,0.3899306090684002,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,19,13,0,valorar,113028,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,D,[–F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.829719296452148,-0.8636253871458107,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,9,15,0,necesitar,593469,NA,NA,Regular,Canonical,prestar,73724,Mood,Subjunctive,EMPT,B,[+F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,0.15427731687705384,-0.8636253871458107,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,14,18,1,ordenar,65158,NA,NA,Regular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,C,[–F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.9277623816177957,0.6338335449828961,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,4,20,0,querer,1263949,NA,NA,Irregular,Canonical,tratar,590952,Mood,Subjunctive,EMPT,A,[+F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,1.5274949425687898,0.6338335449828961,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,18,23,1,desear,148807,NA,NA,Regular,Canonical,robar,28182,Mood,Subjunctive,EMPT,D,[–F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.756439924316328,-0.9954768620988402,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,8,25,0,permitir,935997,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,B,[+F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,0.8558127644563089,-0.850837455898445,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,13,28,0,valorar,113028,NA,NA,Regular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,C,[–F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.829719296452148,1.6660080717017323,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,3,30,0,permitir,935997,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,A,[+F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,0.8558127644563089,1.1421400600454394,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,17,33,0,conseguir,129144,NA,NA,Irregular,Canonical,atar,15876,Mood,Subjunctive,EMPT,D,[–F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.7967119356723366,-1.0311047276025946,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,7,35,0,pedir,432187,NA,NA,Irregular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,B,[+F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.17604616049261348,-0.9904016428376602,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,12,38,0,sugerir,88224,NA,NA,Irregular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,C,[–F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.8805206477044715,0.9394671284084477,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,2,40,0,pedir,432187,NA,NA,Irregular,Canonical,quedar,947469,Mood,Subjunctive,EMPT,A,[+F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.17604616049261348,1.6660080717017323,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,16,43,0,sugerir,88224,NA,NA,Irregular,Canonical,viajar,78141,Mood,Subjunctive,EMPT,D,[–F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.8805206477044715,-0.850837455898445,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,6,45,0,querer,1263949,NA,NA,Irregular,Canonical,robar,28182,Mood,Subjunctive,EMPT,B,[+F/–F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,1.5274949425687898,-0.9954768620988402,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,11,48,0,desear,148807,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,C,[–F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,-0.756439924316328,0.3899306090684002,NA,-0.45227550571161845
HSP14,39,Female,Heritage,Simultaneous,14,20,0,0,0.08,34,4,28,13,16,B,1,50,0,esperar,1409514,NA,NA,Regular,Canonical,dejar,696519,Mood,Subjunctive,EMPT,A,[+F/+F],29,0.12835600029689115,-1.0948669327180587,-1.873929128219159,1.8256282555442962,0.9394671284084477,NA,-0.45227550571161845
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,20,3,0,ordenar,65158,NA,NA,Regular,Canonical,bailar,29935,Mood,Subjunctive,EMPT,D,[–F/–F],22,-0.8382035776963653,-1.0948669327180587,-0.2335993844766351,-0.9277623816177957,-0.9904016428376602,NA,-0.08738270290245223
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,10,5,0,esperar,1409514,NA,NA,Regular,Canonical,atar,15876,Mood,Subjunctive,EMPT,B,[+F/–F],22,-0.8382035776963653,-1.0948669327180587,-0.2335993844766351,1.8256282555442962,-1.0311047276025946,NA,-0.08738270290245223
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,15,8,0,conseguir,129144,NA,NA,Irregular,Canonical,enviar,766523,Mood,Subjunctive,EMPT,C,[–F/+F],22,-0.8382035776963653,-1.0948669327180587,-0.2335993844766351,-0.7967119356723366,1.1421400600454394,NA,-0.08738270290245223
HSP15,41,Male,Heritage,Simultaneous,15,21,0,0,0.814,27,3,37,11,11,B,5,10,0,necesitar,593469,NA,NA,Regular,Canonical,tomar,506707,Mood,Subjunctive,EMPT,A,[+F/+F],22,-0.8382035776963653,-1.0948669327180587,-0.2335993844766351,0.15427731687705384,0.3899306090684002,NA,-0.08738270290245223
