Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,Token_Differential,FofA_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,Type_Std,LOR_Std,DELE_Std
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,24,19,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,26,-34938,-0.23923990356594765,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,38,22,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,26,37118,-0.23923990356594765,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,28,24,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,26,-4995,-0.23923990356594765,-0.7500393245744141,-0.40443045501425817,-0.723378129196652,-0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,33,27,0,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,26,-11415,-0.23923990356594765,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,23,29,0,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,26,-95053,-0.23923990356594765,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,37,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,26,-264072,-0.23923990356594765,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,27,34,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,26,1306223,-0.23923990356594765,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,32,37,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,26,9386,-0.23923990356594765,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,22,39,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,26,9386,-0.23923990356594765,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,36,42,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,11,26,-264072,-0.23923990356594765,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,26,44,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,11,26,3136079,-0.23923990356594765,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,31,47,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,11,26,-34938,-0.23923990356594765,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP11,26,Female,Heritage,Simultaneous,20,0,3,0,35,5,34,13,13,B,21,49,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,11,26,-5228,-0.23923990356594765,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,-0.49200259664543755,-0.8362405028579968
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,40,2,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,38,3136079,1.3507853016723492,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,30,4,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,38,37118,1.3507853016723492,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,35,7,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,38,-5228,1.3507853016723492,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,25,9,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,38,-11415,1.3507853016723492,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,39,12,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,38,1306223,1.3507853016723492,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,29,14,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,38,-264072,1.3507853016723492,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,34,17,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,38,-95053,1.3507853016723492,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,24,19,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,38,-34938,1.3507853016723492,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,38,22,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,38,37118,1.3507853016723492,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,28,24,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,38,-4995,1.3507853016723492,-0.7500393245744141,-0.40443045501425817,-0.723378129196652,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,33,27,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,38,-11415,1.3507853016723492,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,23,29,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,38,-95053,1.3507853016723492,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,37,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,38,-264072,1.3507853016723492,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,38,1306223,1.3507853016723492,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,32,37,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,38,9386,1.3507853016723492,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,22,39,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,38,9386,1.3507853016723492,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,36,42,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,12,38,-264072,1.3507853016723492,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,26,44,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,12,38,3136079,1.3507853016723492,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,31,47,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,12,38,-34938,1.3507853016723492,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,21,49,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,12,38,-5228,1.3507853016723492,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,-0.49200259664543755,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,21,2,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,13,38,-5228,1.3507853016723492,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,31,5,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,13,38,-34938,1.3507853016723492,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,26,7,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,13,38,3136079,1.3507853016723492,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,38,10,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,13,38,-4995,1.3507853016723492,-0.7500393245744141,-0.40443045501425817,-0.723378129196652,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,22,12,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,13,38,9386,1.3507853016723492,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,32,15,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,13,38,9386,1.3507853016723492,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,27,17,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,13,38,1306223,1.3507853016723492,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,37,20,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,13,38,-264072,1.3507853016723492,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,23,22,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,13,38,-95053,1.3507853016723492,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,13,38,-11415,1.3507853016723492,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,28,27,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,13,38,-4995,1.3507853016723492,-0.7500393245744141,-0.40443045501425817,-0.723378129196652,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,38,30,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,13,38,37118,1.3507853016723492,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,24,32,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,13,38,-34938,1.3507853016723492,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,34,35,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,13,38,-95053,1.3507853016723492,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,13,38,-264072,1.3507853016723492,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,39,40,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,13,38,1306223,1.3507853016723492,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,25,42,0,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,13,38,-11415,1.3507853016723492,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,35,45,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,13,38,-5228,1.3507853016723492,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,30,47,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,13,38,37118,1.3507853016723492,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,40,50,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,13,38,3136079,1.3507853016723492,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,0.17369622855544273,0.6322794045999482
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,40,2,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,14,29,3136079,0.15826639774362658,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,30,4,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,14,29,37118,0.15826639774362658,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,35,7,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,14,29,-5228,0.15826639774362658,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,25,9,0,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,14,29,-11415,0.15826639774362658,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,39,12,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,14,29,1306223,0.15826639774362658,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,29,14,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,14,29,-264072,0.15826639774362658,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,34,17,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,14,29,-95053,0.15826639774362658,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,24,19,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,14,29,-34938,0.15826639774362658,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,38,22,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,14,29,37118,0.15826639774362658,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,28,24,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,14,29,-4995,0.15826639774362658,-0.7500393245744141,-0.40443045501425817,-0.723378129196652,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,33,27,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,14,29,-11415,0.15826639774362658,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,23,29,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,14,29,-95053,0.15826639774362658,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,37,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,14,29,-264072,0.15826639774362658,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,14,29,1306223,0.15826639774362658,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,32,37,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,14,29,9386,0.15826639774362658,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,22,39,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,14,29,9386,0.15826639774362658,-0.743224151261723,-0.39008628068928874,-0.7247611951958594,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,36,42,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,14,29,-264072,0.15826639774362658,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,26,44,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,14,29,3136079,0.15826639774362658,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,31,47,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,14,29,-34938,0.15826639774362658,-0.6259676084398356,-0.4342967794571035,-0.600626476807952,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,21,49,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,14,29,-5228,0.15826639774362658,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,-0.4519605620468884,-1.9376304334514556
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,40,2,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,15,22,3136079,-0.7692483053120467,1.1869881329384067,2.7286001425539883,0.6904453559425229,-0.9993053142614179,-0.0845748946051996,-0.2855455375612674
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,30,4,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,15,22,37118,-0.7692483053120467,-0.6271391171732732,-0.36242529450056393,-0.6860325503201783,-0.9993053142614179,-0.0845748946051996,-0.2855455375612674
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,35,7,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,15,22,-5228,-0.7692483053120467,-0.745920501046077,-0.4046628583671347,-0.7162334535748619,0.9993053142614179,-0.0845748946051996,-0.2855455375612674
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,25,9,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,15,22,-11415,-0.7692483053120467,-0.7171878014834583,-0.41083401520939783,-0.6391943000558182,0.9993053142614179,-0.0845748946051996,-0.2855455375612674
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,39,12,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,15,22,1306223,-0.7692483053120467,1.8224582110226044,0.9034298864110764,0.9084020135486524,-0.9993053142614179,-0.0845748946051996,-0.2855455375612674
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,29,14,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,15,22,-264072,-0.7692483053120467,1.27657578334764,-0.6628440320666258,2.150719720990365,-0.9993053142614179,-0.0845748946051996,-0.2855455375612674
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,34,17,0,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,15,22,-95053,-0.7692483053120467,-0.6113448323648564,-0.49425784193853983,-0.41778347357401424,0.9993053142614179,-0.0845748946051996,-0.2855455375612674
