Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,Token_Main_Lemma_Std,Token_Sub_Std,Token_Pret_Std,LOR_Std,DELE_Std
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,20,3,1,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],12,38,1.3413966869383551,-0.9277534897785865,-0.9903164814892014,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,10,5,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],12,38,1.3413966869383551,1.8255764614163232,-1.0310208234708143,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,15,8,1,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,[–F/+F],12,38,1.3413966869383551,-0.796705932243858,1.142291090283485,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,5,10,1,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],12,38,1.3413966869383551,0.15426236007497454,0.39005840543429904,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,19,13,1,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F],12,38,1.3413966869383551,-0.8297125655266024,-0.8635363099952941,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,9,15,1,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,[+F/–F],12,38,1.3413966869383551,0.15426236007497454,-0.8635363099952941,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,14,18,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,[–F/+F],12,38,1.3413966869383551,-0.9277534897785865,0.6339688749016131,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,4,20,1,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],12,38,1.3413966869383551,1.5274497194330339,0.6339688749016131,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,18,23,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],12,38,1.3413966869383551,-0.7564348085010805,-0.9953918575112348,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,8,25,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,[+F/–F],12,38,1.3413966869383551,0.8557823454976528,-0.8507479837606555,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,13,28,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,[–F/+F],12,38,1.3413966869383551,-0.8297125655266024,1.666175282914889,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,3,30,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],12,38,1.3413966869383551,0.8557823454976528,1.142291090283485,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,17,33,0,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],12,38,1.3413966869383551,-0.796705932243858,-1.0310208234708143,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,7,35,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,[+F/–F],12,38,1.3413966869383551,-0.17605383681678438,-0.9903164814892014,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,12,38,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,[–F/+F],12,38,1.3413966869383551,-0.8805127970943111,0.9396118985855819,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,2,40,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],12,38,1.3413966869383551,-0.17605383681678438,1.666175282914889,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,16,43,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],12,38,1.3413966869383551,-0.8805127970943111,-0.8507479837606555,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,6,45,0,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,[+F/–F],12,38,1.3413966869383551,1.5274497194330339,-0.9953918575112348,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,11,48,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,[–F/+F],12,38,1.3413966869383551,-0.7564348085010805,0.39005840543429904,NA,-0.5008788752075396,0.6515541385196185
HSP12,30,Male,Heritage,Sequential,18,0,7,0,35,4,42,19,19,B,1,50,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],12,38,1.3413966869383551,1.8255764614163232,0.9396118985855819,NA,-0.5008788752075396,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,1,1,0,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],13,38,1.3413966869383551,1.8255764614163232,0.9396118985855819,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,11,3,0,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,[–F/+F],13,38,1.3413966869383551,-0.7564348085010805,0.39005840543429904,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,6,6,0,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,[+F/–F],13,38,1.3413966869383551,1.5274497194330339,-0.9953918575112348,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,16,8,0,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],13,38,1.3413966869383551,-0.8805127970943111,-0.8507479837606555,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,2,11,0,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],13,38,1.3413966869383551,-0.17605383681678438,1.666175282914889,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,12,13,0,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,[–F/+F],13,38,1.3413966869383551,-0.8805127970943111,0.9396118985855819,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,7,16,0,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,[+F/–F],13,38,1.3413966869383551,-0.17605383681678438,-0.9903164814892014,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,17,18,0,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],13,38,1.3413966869383551,-0.796705932243858,-1.0310208234708143,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],13,38,1.3413966869383551,0.8557823454976528,1.142291090283485,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,13,23,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,[–F/+F],13,38,1.3413966869383551,-0.8297125655266024,1.666175282914889,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,8,26,0,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,[+F/–F],13,38,1.3413966869383551,0.8557823454976528,-0.8507479837606555,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,18,28,0,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],13,38,1.3413966869383551,-0.7564348085010805,-0.9953918575112348,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,4,31,0,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],13,38,1.3413966869383551,1.5274497194330339,0.6339688749016131,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,14,33,0,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,[–F/+F],13,38,1.3413966869383551,-0.9277534897785865,0.6339688749016131,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,9,36,0,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,[+F/–F],13,38,1.3413966869383551,0.15426236007497454,-0.8635363099952941,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,19,38,0,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F],13,38,1.3413966869383551,-0.8297125655266024,-0.8635363099952941,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,5,41,0,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],13,38,1.3413966869383551,0.15426236007497454,0.39005840543429904,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,15,43,0,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,[–F/+F],13,38,1.3413966869383551,-0.796705932243858,1.142291090283485,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,10,46,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],13,38,1.3413966869383551,1.8255764614163232,-1.0310208234708143,NA,0.15321302759856092,0.6515541385196185
HSP13,34,Female,Heritage,Simultaneous,27,0,0,1.33,36,4,42,19,19,A,20,48,0,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],13,38,1.3413966869383551,-0.9277534897785865,-0.9903164814892014,NA,0.15321302759856092,0.6515541385196185
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,20,3,0,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],14,29,0.10364432053609873,-0.9277534897785865,-0.9903164814892014,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,10,5,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],14,29,0.10364432053609873,1.8255764614163232,-1.0310208234708143,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,15,8,0,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,[–F/+F],14,29,0.10364432053609873,-0.796705932243858,1.142291090283485,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,5,10,0,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],14,29,0.10364432053609873,0.15426236007497454,0.39005840543429904,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,19,13,0,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F],14,29,0.10364432053609873,-0.8297125655266024,-0.8635363099952941,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,9,15,0,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,[+F/–F],14,29,0.10364432053609873,0.15426236007497454,-0.8635363099952941,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,14,18,1,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,[–F/+F],14,29,0.10364432053609873,-0.9277534897785865,0.6339688749016131,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,4,20,0,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],14,29,0.10364432053609873,1.5274497194330339,0.6339688749016131,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,18,23,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],14,29,0.10364432053609873,-0.7564348085010805,-0.9953918575112348,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,8,25,0,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,[+F/–F],14,29,0.10364432053609873,0.8557823454976528,-0.8507479837606555,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,13,28,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,[–F/+F],14,29,0.10364432053609873,-0.8297125655266024,1.666175282914889,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,3,30,0,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],14,29,0.10364432053609873,0.8557823454976528,1.142291090283485,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,17,33,0,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],14,29,0.10364432053609873,-0.796705932243858,-1.0310208234708143,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,7,35,0,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,[+F/–F],14,29,0.10364432053609873,-0.17605383681678438,-0.9903164814892014,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,12,38,0,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,[–F/+F],14,29,0.10364432053609873,-0.8805127970943111,0.9396118985855819,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,2,40,0,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],14,29,0.10364432053609873,-0.17605383681678438,1.666175282914889,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,16,43,0,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],14,29,0.10364432053609873,-0.8805127970943111,-0.8507479837606555,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,6,45,0,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,[+F/–F],14,29,0.10364432053609873,1.5274497194330339,-0.9953918575112348,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,11,48,0,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,[–F/+F],14,29,0.10364432053609873,-0.7564348085010805,0.39005840543429904,NA,-0.46153500135454106,-1.886354320391475
HSP14,39,Female,Heritage,Simultaneous,20,0,0,0.08,34,4,28,13,16,B,1,50,0,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],14,29,0.10364432053609873,1.8255764614163232,0.9396118985855819,NA,-0.46153500135454106,-1.886354320391475
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,20,3,0,ordenar,65158,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],15,22,-0.859051964443434,-0.9277534897785865,-0.9903164814892014,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,10,5,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],15,22,-0.859051964443434,1.8255764614163232,-1.0310208234708143,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,15,8,0,conseguir,129144,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,C,[–F/+F],15,22,-0.859051964443434,-0.796705932243858,1.142291090283485,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,5,10,0,necesitar,593469,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],15,22,-0.859051964443434,0.15426236007497454,0.39005840543429904,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,19,13,0,valorar,113028,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F],15,22,-0.859051964443434,-0.8297125655266024,-0.8635363099952941,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,9,15,0,necesitar,593469,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,B,[+F/–F],15,22,-0.859051964443434,0.15426236007497454,-0.8635363099952941,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,14,18,0,ordenar,65158,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,C,[–F/+F],15,22,-0.859051964443434,-0.9277534897785865,0.6339688749016131,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,4,20,0,querer,1263949,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],15,22,-0.859051964443434,1.5274497194330339,0.6339688749016131,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,18,23,0,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],15,22,-0.859051964443434,-0.7564348085010805,-0.9953918575112348,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,8,25,0,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,[+F/–F],15,22,-0.859051964443434,0.8557823454976528,-0.8507479837606555,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,13,28,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,[–F/+F],15,22,-0.859051964443434,-0.8297125655266024,1.666175282914889,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,3,30,0,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],15,22,-0.859051964443434,0.8557823454976528,1.142291090283485,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,17,33,0,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],15,22,-0.859051964443434,-0.796705932243858,-1.0310208234708143,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,7,35,0,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,[+F/–F],15,22,-0.859051964443434,-0.17605383681678438,-0.9903164814892014,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,12,38,0,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,[–F/+F],15,22,-0.859051964443434,-0.8805127970943111,0.9396118985855819,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,2,40,0,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],15,22,-0.859051964443434,-0.17605383681678438,1.666175282914889,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,16,43,0,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],15,22,-0.859051964443434,-0.8805127970943111,-0.8507479837606555,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,6,45,0,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,[+F/–F],15,22,-0.859051964443434,1.5274497194330339,-0.9953918575112348,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,11,48,0,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,[–F/+F],15,22,-0.859051964443434,-0.7564348085010805,0.39005840543429904,NA,-0.1005549587532796,-0.25484173966291485
HSP15,41,Male,Heritage,Simultaneous,21,0,0,0.814,27,3,37,11,11,B,1,50,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],15,22,-0.859051964443434,1.8255764614163232,0.9396118985855819,NA,-0.1005549587532796,-0.25484173966291485
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,1,1,1,esperar,1409514,NA,NA,1,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],16,35,0.9288125648042697,1.8255764614163232,0.9396118985855819,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,11,3,1,desear,148807,NA,NA,1,Canonical,tomar,506707,Mood,Subjunctive,C,[–F/+F],16,35,0.9288125648042697,-0.7564348085010805,0.39005840543429904,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,6,6,1,querer,1263949,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,B,[+F/–F],16,35,0.9288125648042697,1.5274497194330339,-0.9953918575112348,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,16,8,1,sugerir,88224,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],16,35,0.9288125648042697,-0.8805127970943111,-0.8507479837606555,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,2,11,1,pedir,432187,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],16,35,0.9288125648042697,-0.17605383681678438,1.666175282914889,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,12,13,1,sugerir,88224,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,C,[–F/+F],16,35,0.9288125648042697,-0.8805127970943111,0.9396118985855819,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,7,16,1,pedir,432187,NA,NA,0,Canonical,bailar,29935,Mood,Subjunctive,B,[+F/–F],16,35,0.9288125648042697,-0.17605383681678438,-0.9903164814892014,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,17,18,0,conseguir,129144,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],16,35,0.9288125648042697,-0.796705932243858,-1.0310208234708143,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,3,21,1,permitir,935997,NA,NA,0,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],16,35,0.9288125648042697,0.8557823454976528,1.142291090283485,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,13,23,0,valorar,113028,NA,NA,1,Canonical,quedar,947469,Mood,Subjunctive,C,[–F/+F],16,35,0.9288125648042697,-0.8297125655266024,1.666175282914889,NA,-0.3371100002944332,-1.3425167934819549
HSP16,43,Female,Heritage,Sequential,21,0,3,0.333,40,5,31,18,17,A,8,26,1,permitir,935997,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,B,[+F/–F],16,35,0.9288125648042697,0.8557823454976528,-0.8507479837606555,NA,-0.3371100002944332,-1.3425167934819549
