Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Condition_Exp,Participant,FofA,Token_Differential,FofA_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,Type_Std,LOR_Std,DELE_Std
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,37,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,EPT,H,Irregular stative with entre,03,32,-264072,-0.2306782785469502,1.2899591064678861,-0.6638653056137377,2.1890782077163564,-0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,EPT,F,Irregular stative with durante,03,32,1306223,-0.2306782785469502,1.836741995551116,0.9014316188630395,0.9339219684031967,-0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,32,37,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,EPT,G,Regular stative with entre,03,32,9386,-0.2306782785469502,-0.7331725930075481,-0.39127769222034947,-0.7161189019741994,0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,22,39,0,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,EPT,E,Regular stative with durante,03,32,9386,-0.2306782785469502,-0.7331725930075481,-0.39127769222034947,-0.7161189019741994,0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,36,42,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,EPT,H,Irregular stative with entre,03,32,-264072,-0.2306782785469502,1.2899591064678861,-0.6638653056137377,2.1890782077163564,-0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,26,44,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,EPT,F,Irregular stative with durante,03,32,3136079,-0.2306782785469502,1.2002236765776493,2.7254633893490805,0.7137128728912815,-0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,31,47,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,EPT,G,Regular stative with entre,03,32,-34938,-0.2306782785469502,-0.6157226294299726,-0.43546061382457585,-0.5907013333710615,0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC03,8,Female,Comparison,Comparison,55,0,15,34,40,10,49,16,16,B,21,49,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,EPT,E,Regular stative with durante,03,32,-5228,-0.2306782785469502,-0.7358733905608738,-0.405845177472677,-0.7075030317835641,0.9979144919948469,1.1883908141990693,1.2321297057987117
SBC04,5,Female,Comparison,Comparison,30,0,10,2,40,10,50,25,23,A,21,2,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,EPT,E,Regular stative with durante,04,48,-5228,1.351115631489278,-0.7358733905608738,-0.405845177472677,-0.7075030317835641,0.9979144919948469,-1.7368788822909476,1.8749799870849968
SBC04,5,Female,Comparison,Comparison,30,0,10,2,40,10,50,25,23,A,31,5,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,EPT,G,Regular stative with entre,04,48,-34938,1.351115631489278,-0.6157226294299726,-0.43546061382457585,-0.5907013333710615,0.9979144919948469,-1.7368788822909476,1.8749799870849968
SBC04,5,Female,Comparison,Comparison,30,0,10,2,40,10,50,25,23,A,26,7,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,EPT,F,Irregular stative with durante,04,48,3136079,1.351115631489278,1.2002236765776493,2.7254633893490805,0.7137128728912815,-0.9979144919948469,-1.7368788822909476,1.8749799870849968
SBC04,5,Female,Comparison,Comparison,30,0,10,2,40,10,50,25,23,A,38,10,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,EPT,H,Irregular stative with entre,04,48,-4995,1.351115631489278,-0.7399990083024823,-0.4056129190859388,-0.7147215429026123,-0.9979144919948469,-1.7368788822909476,1.8749799870849968
SBC04,5,Female,Comparison,Comparison,30,0,10,2,40,10,50,25,23,A,22,12,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,EPT,E,Regular stative with durante,04,48,9386,1.351115631489278,-0.7331725930075481,-0.39127769222034947,-0.7161189019741994,0.9979144919948469,-1.7368788822909476,1.8749799870849968
