Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,32,NA,-0.8577211228057634,-0.4240275223356405,-1.0590621494842505,-0.18844459036110228,1.5936833147196436,-0.052848742829389124,NA,NA,0.44450784367049595,1.138255438384664
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,9C,36,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,32,NA,-0.8577211228057634,-0.4240275223356405,-1.0590621494842505,-0.18844459036110228,1.5936833147196436,-0.052848742829389124,NA,NA,0.9331662457538138,1.138255438384664
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,32,NA,-0.8577211228057634,-2.322879634019443,1.3366955259322582,2.0381007234439217,-1.8933502627865852,-0.052848742829389124,NA,NA,0.44450784367049595,1.8098751193000158
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,9C,36,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,32,NA,-0.8577211228057634,-2.322879634019443,1.3366955259322582,2.0381007234439217,-1.8933502627865852,-0.052848742829389124,NA,NA,0.9331662457538138,1.8098751193000158
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,9C,15,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-0.052848742829389124,NA,NA,0.9331662457538138,-1.010927540544462
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-0.052848742829389124,NA,NA,0.44450784367049595,-1.010927540544462
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,9C,36,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-0.052848742829389124,NA,NA,0.9331662457538138,-1.010927540544462
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,9C,15,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,28,NA,-1.5022708510981573,-0.8987405502565912,-1.6580015683383778,-0.09567186895255962,-0.14983347403347078,-0.052848742829389124,NA,NA,0.9331662457538138,-0.607955731995251
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,3C,30,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,28,NA,-1.5022708510981573,-0.8987405502565912,-1.6580015683383778,-0.09567186895255962,-0.14983347403347078,-0.052848742829389124,NA,NA,0.44450784367049595,-0.607955731995251
SBC10,64,Female,Comparison,Comparison,50,2,0,28,28,40,10,47,Advanced,Native Range,22,22,B,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,44,NA,1.0759280620714182,1.0001115614272114,0.7377561070781309,1.0176007879499522,-0.14983347403347078,-0.052848742829389124,NA,NA,0.44450784367049595,0.33231182128624165
SBC10,64,Female,Comparison,Comparison,50,2,0,28,28,40,10,47,Advanced,Native Range,22,22,B,9C,36,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,44,NA,1.0759280620714182,1.0001115614272114,0.7377561070781309,1.0176007879499522,-0.14983347403347078,-0.052848742829389124,NA,NA,0.9331662457538138,0.33231182128624165
SBC11,79,Female,Comparison,Comparison,51,2,0,32,32,40,10,47,Advanced,Native Range,23,23,A,3C,30,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,46,NA,1.3982029262176152,1.2374680753876868,1.0372258165051944,1.3886916735841228,-0.14983347403347078,-0.052848742829389124,NA,NA,0.44450784367049595,0.8696075660185231
SBC13,100,Female,Comparison,Comparison,23,2,0,5,20,40,5,49,Advanced,Native Range,17,20,B,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,37,NA,-0.052033962440271,-0.1866710083751652,0.13881668822400378,-1.1161718044465287,1.5936833147196436,-0.052848742829389124,NA,NA,0.44450784367049595,-0.7422796681783214
SBC13,100,Female,Comparison,Comparison,23,2,0,5,20,40,5,49,Advanced,Native Range,17,20,B,9C,36,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,37,NA,-0.052033962440271,-0.1866710083751652,0.13881668822400378,-1.1161718044465287,1.5936833147196436,-0.052848742829389124,NA,NA,0.9331662457538138,-0.7422796681783214
SBC14,22,Female,Comparison,Comparison,43,4,0,12,33,40,10,48,Advanced,Native Range,18,18,A,9C,15,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,36,NA,-0.21317139451336947,0.05068550558531012,-0.4601227306301234,-0.4667627545867302,0.7219249203430864,-0.052848742829389124,NA,NA,0.9331662457538138,1.0039315022015936
SBC14,22,Female,Comparison,Comparison,43,4,0,12,33,40,10,48,Advanced,Native Range,18,18,A,3C,30,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,36,NA,-0.21317139451336947,0.05068550558531012,-0.4601227306301234,-0.4667627545867302,0.7219249203430864,-0.052848742829389124,NA,NA,0.44450784367049595,1.0039315022015936
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-0.052848742829389124,NA,NA,0.44450784367049595,-1.2795754129106027
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,9C,36,0,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-0.052848742829389124,NA,NA,0.9331662457538138,-1.2795754129106027
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,3C,21,1,#04: necesitar,593469,NA,NA,Regular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,A,[+F/+F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-0.052848742829389124,NA,NA,0.44450784367049595,-1.2795754129106027
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,9C,36,0,#04: necesitar,593469,NA,NA,Regular,Canonical,#02: enviar,766523,Mood,Subjunctive,MPST,Comprehension,Frequent,Frequent,B,[+F/–F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-0.052848742829389124,NA,NA,0.9331662457538138,-1.2795754129106027
SBC01,14,Male,Comparison,Comparison,29,2,0,20,26,40,7,47,Advanced,Native Range,21,21,A,19C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,0.275419016681611,-0.14983347403347078,-1.1134347211145508,NA,NA,-0.9950682138375794,0.0636639489201009
SBC01,14,Male,Comparison,Comparison,29,2,0,20,26,40,7,47,Advanced,Native Range,21,21,A,19C,38,0,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,0.275419016681611,-0.14983347403347078,-1.1134347211145508,NA,NA,-0.9950682138375794,0.0636639489201009
SBC02,4,Female,Comparison,Comparison,28,2,0,3,22,40,7,48,Advanced,Native Range,21,21,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,-1.3017172472636143,0.7219249203430864,-1.1134347211145508,NA,NA,-1.1560737970131367,-0.47363179581218057
SBC02,4,Female,Comparison,Comparison,28,2,0,3,22,40,7,48,Advanced,Native Range,21,21,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,-1.3017172472636143,0.7219249203430864,-1.1134347211145508,NA,NA,-0.9950682138375794,-0.47363179581218057
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,32,NA,-0.8577211228057634,-0.4240275223356405,-1.0590621494842505,-0.18844459036110228,1.5936833147196436,-1.1134347211145508,NA,NA,-1.1560737970131367,1.138255438384664
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,32,NA,-0.8577211228057634,-0.4240275223356405,-1.0590621494842505,-0.18844459036110228,1.5936833147196436,-1.1134347211145508,NA,NA,-0.9950682138375794,1.138255438384664
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,32,NA,-0.8577211228057634,-2.322879634019443,1.3366955259322582,2.0381007234439217,-1.8933502627865852,-1.1134347211145508,NA,NA,-1.1560737970131367,1.8098751193000158
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,32,NA,-0.8577211228057634,-2.322879634019443,1.3366955259322582,2.0381007234439217,-1.8933502627865852,-1.1134347211145508,NA,NA,-0.9950682138375794,1.8098751193000158
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,19C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-1.1134347211145508,NA,NA,-0.9950682138375794,-1.010927540544462
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-1.1134347211145508,NA,NA,-0.9950682138375794,-1.010927540544462
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,19C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,28,NA,-1.5022708510981573,-0.8987405502565912,-1.6580015683383778,-0.09567186895255962,-0.14983347403347078,-1.1134347211145508,NA,NA,-0.9950682138375794,-0.607955731995251
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,12C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,28,NA,-1.5022708510981573,-0.8987405502565912,-1.6580015683383778,-0.09567186895255962,-0.14983347403347078,-1.1134347211145508,NA,NA,-1.1560737970131367,-0.607955731995251
SBC10,64,Female,Comparison,Comparison,50,2,0,28,28,40,10,47,Advanced,Native Range,22,22,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,44,NA,1.0759280620714182,1.0001115614272114,0.7377561070781309,1.0176007879499522,-0.14983347403347078,-1.1134347211145508,NA,NA,-1.1560737970131367,0.33231182128624165
SBC10,64,Female,Comparison,Comparison,50,2,0,28,28,40,10,47,Advanced,Native Range,22,22,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,44,NA,1.0759280620714182,1.0001115614272114,0.7377561070781309,1.0176007879499522,-0.14983347403347078,-1.1134347211145508,NA,NA,-0.9950682138375794,0.33231182128624165
SBC11,79,Female,Comparison,Comparison,51,2,0,32,32,40,10,47,Advanced,Native Range,23,23,A,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,46,NA,1.3982029262176152,1.2374680753876868,1.0372258165051944,1.3886916735841228,-0.14983347403347078,-1.1134347211145508,NA,NA,-1.1560737970131367,0.8696075660185231
SBC11,79,Female,Comparison,Comparison,51,2,0,32,32,40,10,47,Advanced,Native Range,23,23,A,12C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,46,NA,1.3982029262176152,1.2374680753876868,1.0372258165051944,1.3886916735841228,-0.14983347403347078,-1.1134347211145508,NA,NA,-1.1560737970131367,0.8696075660185231
SBC13,100,Female,Comparison,Comparison,23,2,0,5,20,40,5,49,Advanced,Native Range,17,20,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,37,NA,-0.052033962440271,-0.1866710083751652,0.13881668822400378,-1.1161718044465287,1.5936833147196436,-1.1134347211145508,NA,NA,-1.1560737970131367,-0.7422796681783214
SBC13,100,Female,Comparison,Comparison,23,2,0,5,20,40,5,49,Advanced,Native Range,17,20,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,37,NA,-0.052033962440271,-0.1866710083751652,0.13881668822400378,-1.1161718044465287,1.5936833147196436,-1.1134347211145508,NA,NA,-0.9950682138375794,-0.7422796681783214
SBC14,22,Female,Comparison,Comparison,43,4,0,12,33,40,10,48,Advanced,Native Range,18,18,A,19C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,36,NA,-0.21317139451336947,0.05068550558531012,-0.4601227306301234,-0.4667627545867302,0.7219249203430864,-1.1134347211145508,NA,NA,-0.9950682138375794,1.0039315022015936
SBC14,22,Female,Comparison,Comparison,43,4,0,12,33,40,10,48,Advanced,Native Range,18,18,A,12C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,36,NA,-0.21317139451336947,0.05068550558531012,-0.4601227306301234,-0.4667627545867302,0.7219249203430864,-1.1134347211145508,NA,NA,-1.1560737970131367,1.0039315022015936
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-1.1134347211145508,NA,NA,-1.1560737970131367,-1.2795754129106027
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-1.1134347211145508,NA,NA,-0.9950682138375794,-1.2795754129106027
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,12C,13,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#10: atar,15876,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,C,[–F/+F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-1.1134347211145508,NA,NA,-1.1560737970131367,-1.2795754129106027
SBC15,107,Female,Comparison,Comparison,21,2,0,8,16,40,10,46,Advanced,Native Range,20,21,B,19C,38,1,#08: ordenar,65158,NA,NA,Regular,Canonical,#07: prestar,73724,Mood,Subjunctive,MPST,Comprehension,Infrequent,NA,D,[–F/–F],Comparación,Receptiva,41,NA,0.5925157658521228,0.5253985335062608,0.43828639765106736,-0.8378536402209009,-1.021591868410028,-1.1134347211145508,NA,NA,-0.9950682138375794,-1.2795754129106027
SBC01,14,Male,Comparison,Comparison,29,2,0,20,26,40,7,47,Advanced,Native Range,21,21,A,10C,5,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,0.275419016681611,-0.14983347403347078,-0.37662286025224695,NA,NA,0.44450784367049595,0.0636639489201009
SBC01,14,Male,Comparison,Comparison,29,2,0,20,26,40,7,47,Advanced,Native Range,21,21,A,10C,46,0,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,0.275419016681611,-0.14983347403347078,-0.37662286025224695,NA,NA,0.44450784367049595,0.0636639489201009
SBC02,4,Female,Comparison,Comparison,28,2,0,3,22,40,7,48,Advanced,Native Range,21,21,B,2C,11,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,-1.3017172472636143,0.7219249203430864,-0.37662286025224695,NA,NA,0.7383274467526086,-0.47363179581218057
SBC02,4,Female,Comparison,Comparison,28,2,0,3,22,40,7,48,Advanced,Native Range,21,21,B,10C,46,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,42,NA,0.7536531979252213,0.7627550474667361,0.43828639765106736,-1.3017172472636143,0.7219249203430864,-0.37662286025224695,NA,NA,0.44450784367049595,-0.47363179581218057
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,2C,11,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva,32,NA,-0.8577211228057634,-0.4240275223356405,-1.0590621494842505,-0.18844459036110228,1.5936833147196436,-0.37662286025224695,NA,NA,0.7383274467526086,1.138255438384664
SBC03,8,Female,Comparison,Comparison,55,2,0,15,34,40,10,49,Advanced,Native Range,16,16,B,10C,46,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,32,NA,-0.8577211228057634,-0.4240275223356405,-1.0590621494842505,-0.18844459036110228,1.5936833147196436,-0.37662286025224695,NA,NA,0.44450784367049595,1.138255438384664
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,2C,11,0,#05: pedir,432187,NA,NA,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva,32,NA,-0.8577211228057634,-2.322879634019443,1.3366955259322582,2.0381007234439217,-1.8933502627865852,-0.37662286025224695,NA,NA,0.7383274467526086,1.8098751193000158
SBC05,13,Female,Comparison,Comparison,41,2,0,39,39,40,10,45,Advanced,Native Range,8,24,B,10C,46,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,32,NA,-0.8577211228057634,-2.322879634019443,1.3366955259322582,2.0381007234439217,-1.8933502627865852,-0.37662286025224695,NA,NA,0.44450784367049595,1.8098751193000158
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,10C,5,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-0.37662286025224695,NA,NA,0.44450784367049595,-1.010927540544462
SBC08,59,Female,Comparison,Comparison,45,2,0,18,18,40,10,47,Advanced,Native Range,13,13,A,10C,46,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,26,NA,-1.8245457152443543,-1.1360970642170665,-1.9574712777654413,0.0898735738645257,-0.14983347403347078,-0.37662286025224695,NA,NA,0.44450784367049595,-1.010927540544462
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,10C,5,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,28,NA,-1.5022708510981573,-0.8987405502565912,-1.6580015683383778,-0.09567186895255962,-0.14983347403347078,-0.37662286025224695,NA,NA,0.44450784367049595,-0.607955731995251
SBC09,61,Female,Comparison,Comparison,48,2,0,16,21,40,10,47,Advanced,Native Range,14,14,A,2C,40,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva,28,NA,-1.5022708510981573,-0.8987405502565912,-1.6580015683383778,-0.09567186895255962,-0.14983347403347078,-0.37662286025224695,NA,NA,0.7383274467526086,-0.607955731995251
SBC10,64,Female,Comparison,Comparison,50,2,0,28,28,40,10,47,Advanced,Native Range,22,22,B,2C,11,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#03: dejar,696519,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,A,[+F/+F],Comparación,Receptiva,44,NA,1.0759280620714182,1.0001115614272114,0.7377561070781309,1.0176007879499522,-0.14983347403347078,-0.37662286025224695,NA,NA,0.7383274467526086,0.33231182128624165
SBC10,64,Female,Comparison,Comparison,50,2,0,28,28,40,10,47,Advanced,Native Range,22,22,B,10C,46,1,#05: pedir,432187,NA,NA,Irregular,Canonical,#04: tratar,590952,Mood,Subjunctive,MPST,Comprehension,Infrequent,Frequent,B,[+F/–F],Comparación,Receptiva,44,NA,1.0759280620714182,1.0001115614272114,0.7377561070781309,1.0176007879499522,-0.14983347403347078,-0.37662286025224695,NA,NA,0.44450784367049595,0.33231182128624165
