Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,Token_Differential,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,LOR_Std
SBC04,5,Female,Comparison,Comparison,04,30,0,10,2,40,10,50,25,23,A,25,42,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,48,-11415,1.381697173769944,NA,1.753238761220544,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,-1.8001906228407942
SBC04,5,Female,Comparison,Comparison,04,30,0,10,2,40,10,50,25,23,A,35,45,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,48,-5228,1.381697173769944,NA,1.753238761220544,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,-1.8001906228407942
SBC04,5,Female,Comparison,Comparison,04,30,0,10,2,40,10,50,25,23,A,30,47,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,48,37118,1.381697173769944,NA,1.753238761220544,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,-1.8001906228407942
SBC04,5,Female,Comparison,Comparison,04,30,0,10,2,40,10,50,25,23,A,40,50,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,48,3136079,1.381697173769944,NA,1.753238761220544,1.1943729978202846,2.7256340225221107,0.7039398769108349,-1.8001906228407942
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,40,2,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,3136079,-0.2605486099109039,NA,-1.4123312243165524,1.1943729978202846,2.7256340225221107,0.7039398769108349,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,30,4,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,37118,-0.2605486099109039,NA,-1.4123312243165524,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,35,7,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-5228,-0.2605486099109039,NA,-1.4123312243165524,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,25,9,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-11415,-0.2605486099109039,NA,-1.4123312243165524,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,39,12,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,1306223,-0.2605486099109039,NA,-1.4123312243165524,1.8302012350868762,0.9018757716987003,0.9231344691993749,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,29,14,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,-264072,-0.2605486099109039,NA,-1.4123312243165524,1.284011140991852,-0.663186431270685,2.1725082041720007,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,34,17,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-95053,-0.2605486099109039,NA,-1.4123312243165524,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,24,19,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-34938,-0.2605486099109039,NA,-1.4123312243165524,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,38,22,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,37118,-0.2605486099109039,NA,-1.4123312243165524,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,28,24,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,-4995,-0.2605486099109039,NA,-1.4123312243165524,-0.7437461935040619,-0.4049727705517121,-0.7179137420461518,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,33,27,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-11415,-0.2605486099109039,NA,-1.4123312243165524,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,23,29,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-95053,-0.2605486099109039,NA,-1.4123312243165524,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,37,32,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,-264072,-0.2605486099109039,NA,-1.4123312243165524,1.284011140991852,-0.663186431270685,2.1725082041720007,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,1306223,-0.2605486099109039,NA,-1.4123312243165524,1.8302012350868762,0.9018757716987003,0.9231344691993749,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,32,37,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,9386,-0.2605486099109039,NA,-1.4123312243165524,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,22,39,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,9386,-0.2605486099109039,NA,-1.4123312243165524,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,36,42,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,-264072,-0.2605486099109039,NA,-1.4123312243165524,1.284011140991852,-0.663186431270685,2.1725082041720007,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,26,44,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,3136079,-0.2605486099109039,NA,-1.4123312243165524,1.1943729978202846,2.7256340225221107,0.7039398769108349,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,31,47,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-34938,-0.2605486099109039,NA,-1.4123312243165524,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,1.7196942941771813
SBC05,13,Female,Comparison,Comparison,05,41,0,39,39,40,10,45,8,24,B,21,49,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-5228,-0.2605486099109039,NA,-1.4123312243165524,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,1.7196942941771813
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,40,2,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,36,3136079,0.15001283600930806,NA,-0.7792172272091331,1.1943729978202846,2.7256340225221107,0.7039398769108349,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,30,4,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,36,37118,0.15001283600930806,NA,-0.7792172272091331,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,35,7,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,36,-5228,0.15001283600930806,NA,-0.7792172272091331,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,25,9,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,36,-11415,0.15001283600930806,NA,-0.7792172272091331,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,39,12,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,36,1306223,0.15001283600930806,NA,-0.7792172272091331,1.8302012350868762,0.9018757716987003,0.9231344691993749,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,29,14,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,36,-264072,0.15001283600930806,NA,-0.7792172272091331,1.284011140991852,-0.663186431270685,2.1725082041720007,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,34,17,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,36,-95053,0.15001283600930806,NA,-0.7792172272091331,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,24,19,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,36,-34938,0.15001283600930806,NA,-0.7792172272091331,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,38,22,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,36,37118,0.15001283600930806,NA,-0.7792172272091331,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,28,24,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,36,-4995,0.15001283600930806,NA,-0.7792172272091331,-0.7437461935040619,-0.4049727705517121,-0.7179137420461518,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,36,-11415,0.15001283600930806,NA,-0.7792172272091331,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,23,29,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,36,-95053,0.15001283600930806,NA,-0.7792172272091331,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,37,32,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,36,-264072,0.15001283600930806,NA,-0.7792172272091331,1.284011140991852,-0.663186431270685,2.1725082041720007,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,36,1306223,0.15001283600930806,NA,-0.7792172272091331,1.8302012350868762,0.9018757716987003,0.9231344691993749,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,32,37,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,36,9386,0.15001283600930806,NA,-0.7792172272091331,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,22,39,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,36,9386,0.15001283600930806,NA,-0.7792172272091331,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,36,42,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,36,-264072,0.15001283600930806,NA,-0.7792172272091331,1.284011140991852,-0.663186431270685,2.1725082041720007,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,26,44,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,36,3136079,0.15001283600930806,NA,-0.7792172272091331,1.1943729978202846,2.7256340225221107,0.7039398769108349,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,31,47,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,36,-34938,0.15001283600930806,NA,-0.7792172272091331,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,-0.848870374998098
SBC06,15,Female,Comparison,Comparison,06,34,0,12,12,40,8,46,18,18,B,21,49,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,36,-5228,0.15001283600930806,NA,-0.7792172272091331,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,-0.848870374998098
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,21,2,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,22,-5228,-1.2869522247114338,NA,0.4870107670057054,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,31,5,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,22,-34938,-1.2869522247114338,NA,0.4870107670057054,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,26,7,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,22,3136079,-1.2869522247114338,NA,0.4870107670057054,1.1943729978202846,2.7256340225221107,0.7039398769108349,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,38,10,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,22,-4995,-1.2869522247114338,NA,0.4870107670057054,-0.7437461935040619,-0.4049727705517121,-0.7179137420461518,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,22,12,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,22,9386,-1.2869522247114338,NA,0.4870107670057054,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,32,15,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,22,9386,-1.2869522247114338,NA,0.4870107670057054,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,22,1306223,-1.2869522247114338,NA,0.4870107670057054,1.8302012350868762,0.9018757716987003,0.9231344691993749,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,37,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,22,-264072,-1.2869522247114338,NA,0.4870107670057054,1.284011140991852,-0.663186431270685,2.1725082041720007,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,23,22,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,22,-95053,-1.2869522247114338,NA,0.4870107670057054,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,22,-11415,-1.2869522247114338,NA,0.4870107670057054,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,28,27,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,22,-4995,-1.2869522247114338,NA,0.4870107670057054,-0.7437461935040619,-0.4049727705517121,-0.7179137420461518,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,38,30,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,22,37118,-1.2869522247114338,NA,0.4870107670057054,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,24,32,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,22,-34938,-1.2869522247114338,NA,0.4870107670057054,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,34,35,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,22,-95053,-1.2869522247114338,NA,0.4870107670057054,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,22,-264072,-1.2869522247114338,NA,0.4870107670057054,1.284011140991852,-0.663186431270685,2.1725082041720007,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,39,40,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,22,1306223,-1.2869522247114338,NA,0.4870107670057054,1.8302012350868762,0.9018757716987003,0.9231344691993749,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,25,42,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,22,-11415,-1.2869522247114338,NA,0.4870107670057054,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,35,45,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,22,-5228,-1.2869522247114338,NA,0.4870107670057054,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,30,47,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,22,37118,-1.2869522247114338,NA,0.4870107670057054,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,-1.2293984741351764
SBC07,12,Female,Comparison,Comparison,07,25,0,NA,8,40,6,48,12,10,A,40,50,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,22,3136079,-1.2869522247114338,NA,0.4870107670057054,1.1943729978202846,2.7256340225221107,0.7039398769108349,-1.2293984741351764
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,21,2,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,26,-5228,-0.8763907787912218,NA,-0.14610323010171386,-0.7396250485533349,-0.4052049941105287,-0.7107284866052181,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,31,5,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,26,-34938,-0.8763907787912218,NA,-0.14610323010171386,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,26,7,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,26,3136079,-0.8763907787912218,NA,-0.14610323010171386,1.1943729978202846,2.7256340225221107,0.7039398769108349,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,38,10,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,26,-4995,-0.8763907787912218,NA,-0.14610323010171386,-0.7437461935040619,-0.4049727705517121,-0.7179137420461518,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,22,12,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,26,9386,-0.8763907787912218,NA,-0.14610323010171386,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,32,15,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,26,9386,-0.8763907787912218,NA,-0.14610323010171386,-0.7369271790712524,-0.3906396933013211,-0.7193046634850014,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,26,1306223,-0.8763907787912218,NA,-0.14610323010171386,1.8302012350868762,0.9018757716987003,0.9231344691993749,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,37,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,26,-264072,-0.8763907787912218,NA,-0.14610323010171386,1.284011140991852,-0.663186431270685,2.1725082041720007,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,23,22,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,26,-95053,-0.8763907787912218,NA,-0.14610323010171386,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,33,25,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,26,-11415,-0.8763907787912218,NA,-0.14610323010171386,-0.7108761548683834,-0.4113713767645979,-0.6332517715953155,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,28,27,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,26,-4995,-0.8763907787912218,NA,-0.14610323010171386,-0.7437461935040619,-0.4049727705517121,-0.7179137420461518,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,38,30,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,26,37118,-0.8763907787912218,NA,-0.14610323010171386,-0.6207767179511748,-0.3630001064639772,-0.6803560504137125,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,24,32,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,26,-34938,-0.8763907787912218,NA,-0.14610323010171386,-0.6196045489402127,-0.43481598952872746,-0.5944648935750555,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,34,35,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,26,-95053,-0.8763907787912218,NA,-0.14610323010171386,-0.6049735312788803,-0.4947306643710371,-0.41058339168902147,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,26,-264072,-0.8763907787912218,NA,-0.14610323010171386,1.284011140991852,-0.663186431270685,2.1725082041720007,-0.2780782262924804
SBC08,59,Female,Comparison,Comparison,08,45,0,18,18,40,10,47,13,13,A,39,40,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,26,1306223,-0.8763907787912218,NA,-0.14610323010171386,1.8302012350868762,0.9018757716987003,0.9231344691993749,-0.2780782262924804
