Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,TF_Std,LOR_Std,DELE_Std
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,1.2845164461831864,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.604168715083976,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.7100545471126275,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.4078337873926532,-0.7429193739864512,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,38,30,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,-0.6199693960565847,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.6187974129007657,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.604168715083976,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.4078337873926532,1.2845164461831864,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,39,40,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,1.830619938229171,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,04,48,1.4078337873926532,-0.7100545471126275,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,35,45,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,04,48,1.4078337873926532,-0.7387988824704917,0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,30,47,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,04,48,1.4078337873926532,-0.6199693960565847,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC04,5,Female,Comparison,NA,30,0,10,2,40,10,50,25,23,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,04,48,1.4078337873926532,1.1948925157316126,-0.9977246841962695,-1.8369600398434118,2.0257863067035964
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,40,2,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,-0.4981565709235539,1.1948925157316126,-0.9977246841962695,1.5614160338669,-1.8162222060101256
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,-0.4981565709235539,-0.6199693960565847,-0.9977246841962695,1.5614160338669,-1.8162222060101256
