Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,6,6,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,2,11,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,12,13,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,17,18,1,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,3,21,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,13,23,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,8,26,1,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,14,33,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,C,[–F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,9,36,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,B,[+F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,C,[–F/+F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,B,[+F/–F]
SBC07,12,Female,Comparison,,25,0,,8,40,6,48,12,10,A,20,48,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,20,3,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,10,5,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,B,[+F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,15,8,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,C,[–F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,5,10,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,19,13,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,9,15,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,B,[+F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,14,18,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,C,[–F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,4,20,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,3,21,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,13,23,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,8,26,1,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F]
SBC08,59,Female,Comparison,,45,0,18,18,40,10,47,13,13,A,14,33,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,C,[–F/+F]
