Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,Token_Differential,FofA_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,Type_Std,LOR_Std,DELE_Std
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,31,5,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-5228,-0.2306782785469502,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,26,7,0,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,-4995,-0.2306782785469502,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,1306223,-0.2306782785469502,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,22,12,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,-34938,-0.2306782785469502,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,32,15,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-34938,-0.2306782785469502,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,1306223,-0.2306782785469502,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,-264072,-0.2306782785469502,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,-11415,-0.2306782785469502,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,33,25,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-11415,-0.2306782785469502,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,28,27,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,37118,-0.2306782785469502,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,38,30,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,3136079,-0.2306782785469502,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,24,32,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,-5228,-0.2306782785469502,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,34,35,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,9386,-0.2306782785469502,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,29,37,0,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,-264072,-0.2306782785469502,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,39,40,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,37118,-0.2306782785469502,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,25,42,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,05,32,9386,-0.2306782785469502,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,35,45,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,05,32,-95053,-0.2306782785469502,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,30,47,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,05,32,3136079,-0.2306782785469502,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC05,13,Female,Comparison,NA,41,0,39,39,40,10,45,8,24,B,40,50,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,05,32,-4995,-0.2306782785469502,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,1.6454642042756344,-1.539598600208916
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,21,2,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,06,36,-95053,0.16477019896210687,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,31,5,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,06,36,-5228,0.16477019896210687,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,26,7,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,06,36,-4995,0.16477019896210687,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,1306223,0.16477019896210687,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,06,36,-34938,0.16477019896210687,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,32,15,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,06,36,-34938,0.16477019896210687,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,06,36,1306223,0.16477019896210687,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,-264072,0.16477019896210687,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,38,22,0,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,3136079,0.16477019896210687,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,28,24,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,06,36,37118,0.16477019896210687,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,33,27,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,06,36,-11415,0.16477019896210687,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,23,29,0,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,06,36,-11415,0.16477019896210687,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,36,32,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,-264072,0.16477019896210687,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,27,34,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,06,36,1306223,0.16477019896210687,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,32,37,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,06,36,-34938,0.16477019896210687,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,22,39,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,06,36,-34938,0.16477019896210687,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,37,42,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,06,36,1306223,0.16477019896210687,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,26,44,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,06,36,-4995,0.16477019896210687,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,31,47,0,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,06,36,-5228,0.16477019896210687,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC06,15,Female,Comparison,NA,34,0,12,12,40,8,46,18,18,B,21,49,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,06,36,-95053,0.16477019896210687,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-0.8227321021378172,-0.8290146308817231
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,21,2,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,07,22,-95053,-1.219299472319593,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,31,5,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,07,22,-5228,-1.219299472319593,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,26,7,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,07,22,-4995,-1.219299472319593,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,37,10,0,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,07,22,1306223,-1.219299472319593,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,22,12,1,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,07,22,-34938,-1.219299472319593,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,32,15,0,gustar,541858,94346,59408,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,07,22,-34938,-1.219299472319593,-0.5684951122604613,-0.4290770807999649,-0.5462219777092407,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,27,17,1,estar,10180830,1173419,2479642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,07,22,1306223,-1.219299472319593,1.9287586503874556,0.95483133903791,1.0573328276193525,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,36,20,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,07,22,-264072,-1.219299472319593,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,07,22,-11415,-1.219299472319593,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,07,22,-11415,-1.219299472319593,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,28,27,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,07,22,37118,-1.219299472319593,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,07,22,3136079,-1.219299472319593,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,24,32,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,07,22,-5228,-1.219299472319593,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,34,35,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,07,22,9386,-1.219299472319593,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,07,22,-264072,-1.219299472319593,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,39,40,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,07,22,37118,-1.219299472319593,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,25,42,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,07,22,9386,-1.219299472319593,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,35,45,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,07,22,-95053,-1.219299472319593,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,07,22,3136079,-1.219299472319593,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC07,12,Female,Comparison,NA,25,0,NA,8,40,6,48,12,10,A,40,50,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,07,22,-4995,-1.219299472319593,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-1.1883908141990693,0.5921533077726623
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,40,2,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,08,26,-4995,-0.8238509948105358,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,30,4,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,08,26,3136079,-0.8238509948105358,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,35,7,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,08,26,-95053,-0.8238509948105358,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,25,9,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,08,26,9386,-0.8238509948105358,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,39,12,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,08,26,37118,-0.8238509948105358,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,29,14,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,08,26,-264072,-0.8238509948105358,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,34,17,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,08,26,9386,-0.8238509948105358,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,24,19,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,08,26,-5228,-0.8238509948105358,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,23,22,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,08,26,-11415,-0.8238509948105358,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,33,25,1,faltar,182742,66767,55352,1,DativeExp,NA,NA,Aspect,Preterit,G,Regular stative with entre,08,26,-11415,-0.8238509948105358,-0.6615344718754773,-0.40480432178009607,-0.5872057090936394,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,28,27,1,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,08,26,37118,-0.8238509948105358,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,38,30,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,08,26,3136079,-0.8238509948105358,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,24,32,1,doler,69627,11678,6450,1,DativeExp,NA,NA,Aspect,Preterit,E,Regular stative with durante,08,26,-5228,-0.8238509948105358,-0.6908401757785407,-0.3984201207829474,-0.66907063451643,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,34,35,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,08,26,9386,-0.8238509948105358,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,29,37,1,tener,8031798,2061773,1797701,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,08,26,-264072,-0.8238509948105358,1.37198991529301,-0.6655143704848959,2.377469950439474,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,39,40,0,creer,537246,33274,70392,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,08,26,37118,-0.8238509948105358,-0.569689983907908,-0.35472440792934173,-0.636977931264772,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,25,42,1,amar,80242,5580,14966,1,Canonical,NA,NA,Aspect,Preterit,E,Regular stative with durante,08,26,9386,-0.8238509948105358,-0.6880900538059375,-0.3833403222744084,-0.6781325582258488,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,35,45,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,08,26,-95053,-0.8238509948105358,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,30,47,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,08,26,3136079,-0.8238509948105358,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC08,59,Female,Comparison,NA,45,0,18,18,40,10,47,13,13,A,40,50,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,08,26,-4995,-0.8238509948105358,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,-0.2742440340459391,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,40,2,1,excluir,53412,6569,1574,0,Canonical,NA,NA,Aspect,Preterit,H,Irregular stative with entre,09,28,-4995,-0.6261267560560072,-0.6950411393005155,-0.3981796942705285,-0.676662856266417,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,30,4,1,haber,7679109,1017563,4153642,0,Canonical,NA,NA,Aspect,Preterit,F,Irregular stative with durante,09,28,3136079,-0.6261267560560072,1.280615655434746,2.8430111515219103,0.8257232537172223,-0.9979144919948469,0,-0.11843066155453043
SBC09,61,Female,Comparison,NA,48,0,16,21,40,10,47,14,14,A,35,7,1,vivir,599425,225093,130040,1,Canonical,NA,NA,Aspect,Preterit,G,Regular stative with entre,09,28,-95053,-0.6261267560560072,-0.5535807202117706,-0.4911081528774813,-0.3519255954141619,0.9979144919948469,0,-0.11843066155453043
