Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,39,40,1,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,25,42,1,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,35,45,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,G,Regular stative with entre
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,30,47,1,haber,7679109,1017563,4153642,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC02,4,Female,Comparison,,28,0,3,22,40,7,48,21,21,B,40,50,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,21,2,1,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,E,Regular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,31,5,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,F,Irregular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,37,10,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,H,Irregular stative with entre
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,E,Regular stative with durante
SBC03,8,Female,Comparison,,55,0,15,34,40,10,49,16,16,B,32,15,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,G,Regular stative with entre
