Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,LF_Std,LOR_Std,DELE_Std
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2846987471032731,-0.5924565318383682,-0.5440427653441432,-0.706507155164692
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,29,37,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2846987471032731,1.297974405919307,-0.5440427653441432,-0.706507155164692
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,39,40,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2846987471032731,1.8445826801584029,-0.5440427653441432,-0.706507155164692
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,10,-1.2846987471032731,-0.6984402377742357,-0.5440427653441432,-0.706507155164692
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,10,-1.2846987471032731,-0.7272111425074158,-0.5440427653441432,-0.706507155164692
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,10,-1.2846987471032731,-0.6082718179224809,-0.5440427653441432,-0.706507155164692
L2L25,52,Female,L2 Learner,NA,26,12,0,0.333,37,3,35,5,5,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,10,-1.2846987471032731,1.2082676329940492,-0.5440427653441432,-0.706507155164692
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.7272111425074158,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.6070987514624232,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,26,7,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,1.2082676329940492,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,-0.731335442735047,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.7245112074524478,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,32,15,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.7245112074524478,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,27,17,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,1.8445826801584029,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,1.297974405919307,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.5924565318383682,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.6984402377742357,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,-0.731335442735047,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,38,30,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,-0.6082718179224809,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,24,32,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.6070987514624232,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.5924565318383682,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,1.297974405919307,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,39,40,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,1.8445826801584029,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,25,42,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.6984402377742357,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,35,45,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.7272111425074158,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,30,47,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,-0.6082718179224809,-0.4661752685158546,1.2467773326435745
L2L26,60,Male,L2 Learner,NA,25,7,0,1.16,39,1,49,10,8,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,1.2082676329940492,-0.4661752685158546,1.2467773326435745
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,40,2,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.77052357290531,1.2082676329940492,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.77052357290531,-0.6082718179224809,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,35,7,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.77052357290531,-0.7272111425074158,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,25,9,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.77052357290531,-0.6984402377742357,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.77052357290531,1.8445826801584029,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.77052357290531,1.297974405919307,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.77052357290531,-0.5924565318383682,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,24,19,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.77052357290531,-0.6070987514624232,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,38,22,1,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.77052357290531,-0.6082718179224809,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.77052357290531,-0.731335442735047,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.77052357290531,-0.6984402377742357,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,23,29,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.77052357290531,-0.5924565318383682,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.77052357290531,1.297974405919307,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,27,34,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.77052357290531,1.8445826801584029,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,32,37,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.77052357290531,-0.7245112074524478,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,22,39,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.77052357290531,-0.7245112074524478,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,36,42,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,46,1.77052357290531,1.297974405919307,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,26,44,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,46,1.77052357290531,1.2082676329940492,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,31,47,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,46,1.77052357290531,-0.6070987514624232,-0.48124032231576536,-0.28794619349149203
L2L27,67,Female,L2 Learner,NA,43,0,0,1,40,5,38,23,23,B,21,49,1,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,46,1.77052357290531,-0.7272111425074158,-0.48124032231576536,-0.28794619349149203
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,17,-0.6906277404349376,-0.7272111425074158,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,17,-0.6906277404349376,-0.6070987514624232,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,26,7,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,17,-0.6906277404349376,1.2082676329940492,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,38,10,0,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,17,-0.6906277404349376,-0.731335442735047,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,17,-0.6906277404349376,-0.7245112074524478,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,32,15,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,17,-0.6906277404349376,-0.7245112074524478,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,27,17,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,17,-0.6906277404349376,1.8445826801584029,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,17,-0.6906277404349376,1.297974405919307,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,23,22,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,17,-0.6906277404349376,-0.5924565318383682,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,33,25,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,17,-0.6906277404349376,-0.6984402377742357,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,17,-0.6906277404349376,-0.731335442735047,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,38,30,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,17,-0.6906277404349376,-0.6082718179224809,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,17,-0.6906277404349376,-0.6070987514624232,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,34,35,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,17,-0.6906277404349376,-0.5924565318383682,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,29,37,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,17,-0.6906277404349376,1.297974405919307,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,39,40,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,17,-0.6906277404349376,1.8445826801584029,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,25,42,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,17,-0.6906277404349376,-0.6984402377742357,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,35,45,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,17,-0.6906277404349376,-0.7272111425074158,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,30,47,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,17,-0.6906277404349376,-0.6082718179224809,-0.15960142368767125,1.1072570120858412
L2L28,68,Female,L2 Learner,NA,27,21,0,4.416,32,3,48,9,8,A,40,50,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,17,-0.6906277404349376,1.2082676329940492,-0.15960142368767125,1.1072570120858412
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,40,2,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,24,-0.096556733766602,1.2082676329940492,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,30,4,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,24,-0.096556733766602,-0.6082718179224809,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,35,7,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,24,-0.096556733766602,-0.7272111425074158,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,25,9,0,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,24,-0.096556733766602,-0.6984402377742357,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,39,12,1,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,24,-0.096556733766602,1.8445826801584029,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,29,14,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,24,-0.096556733766602,1.297974405919307,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,34,17,1,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,24,-0.096556733766602,-0.5924565318383682,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,24,19,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,24,-0.096556733766602,-0.6070987514624232,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,38,22,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,24,-0.096556733766602,-0.6082718179224809,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,28,24,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,24,-0.096556733766602,-0.731335442735047,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,33,27,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,24,-0.096556733766602,-0.6984402377742357,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,23,29,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,24,-0.096556733766602,-0.5924565318383682,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,37,32,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,24,-0.096556733766602,1.297974405919307,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,27,34,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,24,-0.096556733766602,1.8445826801584029,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,32,37,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,24,-0.096556733766602,-0.7245112074524478,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,22,39,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,24,-0.096556733766602,-0.7245112074524478,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,36,42,0,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,24,-0.096556733766602,1.297974405919307,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,26,44,1,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,24,-0.096556733766602,1.2082676329940492,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,31,47,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,24,-0.096556733766602,-0.6070987514624232,-0.5047794688781259,-0.706507155164692
L2L29,69,Female,L2 Learner,NA,0,2,0,0.75,31,3,35,11,13,B,21,49,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,24,-0.096556733766602,-0.7272111425074158,-0.5047794688781259,-0.706507155164692
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,21,2,0,doler,69627,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.7272111425074158,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,31,5,1,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.6070987514624232,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,26,7,0,haber,7679109,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,1.2082676329940492,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,38,10,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,-0.731335442735047,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,22,12,1,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.7245112074524478,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,32,15,0,amar,80242,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.7245112074524478,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,27,17,0,estar,10180830,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,1.8445826801584029,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,37,20,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,1.297974405919307,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,23,22,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.5924565318383682,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,33,25,1,faltar,182742,1,DativeExp,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.6984402377742357,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,28,27,1,excluir,53412,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,-0.731335442735047,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,38,30,0,creer,537246,0,Canonical,NA,NA,NA,Aspect,Preterit,H,Irregular stative with entre,2,18,-0.6057604537680324,-0.6082718179224809,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,24,32,0,gustar,541858,1,DativeExp,NA,NA,NA,Aspect,Preterit,E,Regular stative with durante,2,18,-0.6057604537680324,-0.6070987514624232,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,34,35,0,vivir,599425,1,Canonical,NA,NA,NA,Aspect,Preterit,G,Regular stative with entre,2,18,-0.6057604537680324,-0.5924565318383682,-0.5753969085652074,-0.28794619349149203
L2L30,71,Female,L2 Learner,NA,24,0,12,0,28,3,38,8,10,A,29,37,1,tener,8031798,0,Canonical,NA,NA,NA,Aspect,Preterit,F,Irregular stative with durante,2,18,-0.6057604537680324,1.297974405919307,-0.5753969085652074,-0.28794619349149203
