Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,LF,FofA_Std,LF_Main_Std,LF_Sub_Std,LF_Std,LOR_Std,DELE_Std
L2L11,49,Male,L2 Learner,NA,34,13,0,1,40,10,33,19,19,A,11,48,0,sugerir,88224,Irregular,Canonical,NA,prestar,73724,Mood,Subjunctive,C,[–F/+F],2,38,161948,1.099037769813961,-0.8823074550137762,-0.7623834271146446,-0.9127617666258918,-0.477882740981957,-0.9681454449680265
L2L11,49,Male,L2 Learner,NA,34,13,0,1,40,10,33,19,19,A,1,50,0,permitir,935997,Irregular,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],2,38,1442704,1.099037769813961,0.8497998447727569,0.4753559165726006,0.7607717967432008,-0.477882740981957,-0.9681454449680265
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,20,3,0,valorar,113028,Regular,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],2,36,191169,0.929083475512833,-0.831629750647271,-0.7497568466690692,-0.8745793772752206,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,10,5,0,pedir,432187,Irregular,Canonical,NA,tratar,590952,Mood,Subjunctive,B,[+F/–F],2,36,1023139,0.929083475512833,-0.17954760873832823,0.716181424754058,0.2125361378706651,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,15,8,0,desear,148807,Regular,Canonical,NA,robar,28182,Mood,Subjunctive,C,[–F/+F],2,36,176989,0.929083475512833,-0.7585287353058265,-0.8925712755756801,-0.8931080477858985,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,5,10,0,esperar,1409514,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],2,36,2176037,0.929083475512833,1.8172548737404404,1.2180744189605588,1.719000677674578,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,19,13,1,ordenar,65158,Regular,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],2,36,138882,0.929083475512833,-0.9294342058974162,-0.7623834271146446,-0.9429015630997492,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,9,15,1,necesitar,593469,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,B,[+F/–F],2,36,1359992,0.929083475512833,0.14997188471590023,1.2180744189605588,0.6526939832538364,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,14,18,1,conseguir,129144,Irregular,Canonical,NA,viajar,78141,Mood,Subjunctive,C,[–F/+F],2,36,207285,0.929083475512833,-0.7987027274425219,-0.7497568466690692,-0.8535209813690088,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,4,20,0,querer,1263949,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],2,36,2211418,0.929083475512833,1.5198471961033526,1.7353325636979553,1.7652321932837667,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,3,21,1,necesitar,593469,Regular,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],2,36,1184421,0.929083475512833,0.14997188471590023,0.716181424754058,0.4232795114463454,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,13,23,0,valorar,113028,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,C,[–F/+F],2,36,142963,0.929083475512833,-0.831629750647271,-0.8875600925281153,-0.9375690169534814,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,8,26,0,permitir,935997,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,B,[+F/–F],2,36,1883466,0.929083475512833,0.8497998447727569,1.7353325636979553,1.3367050740088846,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,18,28,1,sugerir,88224,Irregular,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],2,36,104100,0.929083475512833,-0.8823074550137762,-0.9277496090516254,-0.9883503795808772,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,4,31,1,querer,1263949,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],2,36,2211418,0.929083475512833,1.5198471961033526,1.7353325636979553,1.7652321932837667,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,14,33,0,conseguir,129144,Irregular,Canonical,NA,viajar,78141,Mood,Subjunctive,C,[–F/+F],2,36,207285,0.929083475512833,-0.7987027274425219,-0.7497568466690692,-0.8535209813690088,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,9,36,1,necesitar,593469,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,B,[+F/–F],2,36,1359992,0.929083475512833,0.14997188471590023,1.2180744189605588,0.6526939832538364,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,19,38,1,ordenar,65158,Regular,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],2,36,138882,0.929083475512833,-0.9294342058974162,-0.7623834271146446,-0.9429015630997492,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,5,41,1,esperar,1409514,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],2,36,2176037,0.929083475512833,1.8172548737404404,1.2180744189605588,1.719000677674578,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,15,43,1,desear,148807,Regular,Canonical,NA,robar,28182,Mood,Subjunctive,C,[–F/+F],2,36,176989,0.929083475512833,-0.7585287353058265,-0.8925712755756801,-0.8931080477858985,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,10,46,1,pedir,432187,Irregular,Canonical,NA,tratar,590952,Mood,Subjunctive,B,[+F/–F],2,36,1023139,0.929083475512833,-0.17954760873832823,0.716181424754058,0.2125361378706651,-0.5172380863250262,0.41932414176959176
L2L12,27,Female,L2 Learner,NA,30,14,0,0.583,33,2,43,17,19,A,20,48,0,valorar,113028,Regular,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],2,36,191169,0.929083475512833,-0.831629750647271,-0.7497568466690692,-0.8745793772752206,-0.5172380863250262,0.41932414176959176
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,20,3,1,valorar,113028,Regular,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],2,16,191169,-0.7704594674984468,-0.831629750647271,-0.7497568466690692,-0.8745793772752206,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,10,5,1,pedir,432187,Irregular,Canonical,NA,tratar,590952,Mood,Subjunctive,B,[+F/–F],2,16,1023139,-0.7704594674984468,-0.17954760873832823,0.716181424754058,0.2125361378706651,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,15,8,1,desear,148807,Regular,Canonical,NA,robar,28182,Mood,Subjunctive,C,[–F/+F],2,16,176989,-0.7704594674984468,-0.7585287353058265,-0.8925712755756801,-0.8931080477858985,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,5,10,1,esperar,1409514,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],2,16,2176037,-0.7704594674984468,1.8172548737404404,1.2180744189605588,1.719000677674578,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,19,13,1,ordenar,65158,Regular,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],2,16,138882,-0.7704594674984468,-0.9294342058974162,-0.7623834271146446,-0.9429015630997492,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,9,15,1,necesitar,593469,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,B,[+F/–F],2,16,1359992,-0.7704594674984468,0.14997188471590023,1.2180744189605588,0.6526939832538364,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,14,18,0,conseguir,129144,Irregular,Canonical,NA,viajar,78141,Mood,Subjunctive,C,[–F/+F],2,16,207285,-0.7704594674984468,-0.7987027274425219,-0.7497568466690692,-0.8535209813690088,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,4,20,1,querer,1263949,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],2,16,2211418,-0.7704594674984468,1.5198471961033526,1.7353325636979553,1.7652321932837667,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,18,23,0,sugerir,88224,Irregular,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],2,16,104100,-0.7704594674984468,-0.8823074550137762,-0.9277496090516254,-0.9883503795808772,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,8,25,1,permitir,935997,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,B,[+F/–F],2,16,1883466,-0.7704594674984468,0.8497998447727569,1.7353325636979553,1.3367050740088846,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,13,28,0,valorar,113028,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,C,[–F/+F],2,16,142963,-0.7704594674984468,-0.831629750647271,-0.8875600925281153,-0.9375690169534814,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,3,30,0,necesitar,593469,Regular,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],2,16,1184421,-0.7704594674984468,0.14997188471590023,0.716181424754058,0.4232795114463454,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,17,33,0,conseguir,129144,Irregular,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],2,16,157326,-0.7704594674984468,-0.7987027274425219,-0.8925712755756801,-0.9188012246724612,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,7,35,0,esperar,1409514,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],2,16,1425390,-0.7704594674984468,1.8172548737404404,-0.9277496090516254,0.7381480025808682,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,12,38,1,ordenar,65158,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,C,[–F/+F],2,16,81034,-0.7704594674984468,-0.9294342058974162,-0.9277496090516254,-1.0184901760547345,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,2,40,1,pedir,432187,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],2,16,1128706,-0.7704594674984468,-0.17954760873832823,1.0179586984461693,0.3504780391260057,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,16,43,1,desear,148807,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],2,16,178742,-0.7704594674984468,-0.7585287353058265,-0.8875600925281153,-0.8908174441607069,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,6,45,1,querer,1263949,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,B,[+F/–F],2,16,1960468,-0.7704594674984468,1.5198471961033526,1.0179586984461693,1.4373217655930326,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,11,48,0,sugerir,88224,Irregular,Canonical,NA,prestar,73724,Mood,Subjunctive,C,[–F/+F],2,16,161948,-0.7704594674984468,-0.8823074550137762,-0.7623834271146446,-0.9127617666258918,-0.5329990999276463,0.1418302244220681
L2L13,32,Female,L2 Learner,NA,24,14,0,0.416,40,3,41,8,8,A,1,50,0,permitir,935997,Irregular,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],2,16,1442704,-0.7704594674984468,0.8497998447727569,0.4753559165726006,0.7607717967432008,-0.5329990999276463,0.1418302244220681
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,1,1,0,permitir,935997,Irregular,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],2,12,1442704,-1.1103680561007028,0.8497998447727569,0.4753559165726006,0.7607717967432008,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,11,3,0,sugerir,88224,Irregular,Canonical,NA,prestar,73724,Mood,Subjunctive,C,[–F/+F],2,12,161948,-1.1103680561007028,-0.8823074550137762,-0.7623834271146446,-0.9127617666258918,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,6,6,0,querer,1263949,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,B,[+F/–F],2,12,1960468,-1.1103680561007028,1.5198471961033526,1.0179586984461693,1.4373217655930326,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,16,8,0,desear,148807,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],2,12,178742,-1.1103680561007028,-0.7585287353058265,-0.8875600925281153,-0.8908174441607069,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,2,11,1,pedir,432187,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],2,12,1128706,-1.1103680561007028,-0.17954760873832823,1.0179586984461693,0.3504780391260057,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,12,13,0,ordenar,65158,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,C,[–F/+F],2,12,81034,-1.1103680561007028,-0.9294342058974162,-0.9277496090516254,-1.0184901760547345,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,7,16,1,esperar,1409514,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],2,12,1425390,-1.1103680561007028,1.8172548737404404,-0.9277496090516254,0.7381480025808682,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,17,18,1,conseguir,129144,Irregular,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],2,12,157326,-1.1103680561007028,-0.7987027274425219,-0.8925712755756801,-0.9188012246724612,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,3,21,0,necesitar,593469,Regular,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],2,12,1184421,-1.1103680561007028,0.14997188471590023,0.716181424754058,0.4232795114463454,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,13,23,1,valorar,113028,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,C,[–F/+F],2,12,142963,-1.1103680561007028,-0.831629750647271,-0.8875600925281153,-0.9375690169534814,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,8,26,0,permitir,935997,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,B,[+F/–F],2,12,1883466,-1.1103680561007028,0.8497998447727569,1.7353325636979553,1.3367050740088846,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,18,28,1,sugerir,88224,Irregular,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],2,12,104100,-1.1103680561007028,-0.8823074550137762,-0.9277496090516254,-0.9883503795808772,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,4,31,0,querer,1263949,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],2,12,2211418,-1.1103680561007028,1.5198471961033526,1.7353325636979553,1.7652321932837667,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,14,33,1,conseguir,129144,Irregular,Canonical,NA,viajar,78141,Mood,Subjunctive,C,[–F/+F],2,12,207285,-1.1103680561007028,-0.7987027274425219,-0.7497568466690692,-0.8535209813690088,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,9,36,1,necesitar,593469,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,B,[+F/–F],2,12,1359992,-1.1103680561007028,0.14997188471590023,1.2180744189605588,0.6526939832538364,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,19,38,1,ordenar,65158,Regular,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],2,12,138882,-1.1103680561007028,-0.9294342058974162,-0.7623834271146446,-0.9429015630997492,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,5,41,1,esperar,1409514,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],2,12,2176037,-1.1103680561007028,1.8172548737404404,1.2180744189605588,1.719000677674578,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,15,43,1,desear,148807,Regular,Canonical,NA,robar,28182,Mood,Subjunctive,C,[–F/+F],2,12,176989,-1.1103680561007028,-0.7585287353058265,-0.8925712755756801,-0.8931080477858985,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,10,46,1,pedir,432187,Irregular,Canonical,NA,tratar,590952,Mood,Subjunctive,B,[+F/–F],2,12,1023139,-1.1103680561007028,-0.17954760873832823,0.716181424754058,0.2125361378706651,-0.5722600679437538,-1.5231332796630737
L2L14,11,Male,L2 Learner,NA,20,NA,0,0,26,2,29,6,6,B,20,48,1,valorar,113028,Regular,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],2,12,191169,-1.1103680561007028,-0.831629750647271,-0.7497568466690692,-0.8745793772752206,-0.5722600679437538,-1.5231332796630737
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,1,1,0,permitir,935997,Irregular,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],2,30,1442704,0.41922059260944905,0.8497998447727569,0.4753559165726006,0.7607717967432008,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,11,3,0,sugerir,88224,Irregular,Canonical,NA,prestar,73724,Mood,Subjunctive,C,[–F/+F],2,30,161948,0.41922059260944905,-0.8823074550137762,-0.7623834271146446,-0.9127617666258918,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,6,6,0,querer,1263949,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,B,[+F/–F],2,30,1960468,0.41922059260944905,1.5198471961033526,1.0179586984461693,1.4373217655930326,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,16,8,0,desear,148807,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],2,30,178742,0.41922059260944905,-0.7585287353058265,-0.8875600925281153,-0.8908174441607069,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,2,11,1,pedir,432187,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],2,30,1128706,0.41922059260944905,-0.17954760873832823,1.0179586984461693,0.3504780391260057,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,12,13,0,ordenar,65158,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,C,[–F/+F],2,30,81034,0.41922059260944905,-0.9294342058974162,-0.9277496090516254,-1.0184901760547345,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,7,16,1,esperar,1409514,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],2,30,1425390,0.41922059260944905,1.8172548737404404,-0.9277496090516254,0.7381480025808682,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,17,18,1,conseguir,129144,Irregular,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],2,30,157326,0.41922059260944905,-0.7987027274425219,-0.8925712755756801,-0.9188012246724612,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,18,23,1,sugerir,88224,Irregular,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],2,30,104100,0.41922059260944905,-0.8823074550137762,-0.9277496090516254,-0.9883503795808772,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,8,25,1,permitir,935997,Irregular,Canonical,NA,quedar,947469,Mood,Subjunctive,B,[+F/–F],2,30,1883466,0.41922059260944905,0.8497998447727569,1.7353325636979553,1.3367050740088846,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,13,28,0,valorar,113028,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,C,[–F/+F],2,30,142963,0.41922059260944905,-0.831629750647271,-0.8875600925281153,-0.9375690169534814,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,3,30,1,necesitar,593469,Regular,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],2,30,1184421,0.41922059260944905,0.14997188471590023,0.716181424754058,0.4232795114463454,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,17,33,0,conseguir,129144,Irregular,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],2,30,157326,0.41922059260944905,-0.7987027274425219,-0.8925712755756801,-0.9188012246724612,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,7,35,1,esperar,1409514,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],2,30,1425390,0.41922059260944905,1.8172548737404404,-0.9277496090516254,0.7381480025808682,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,12,38,1,ordenar,65158,Regular,Canonical,NA,atar,15876,Mood,Subjunctive,C,[–F/+F],2,30,81034,0.41922059260944905,-0.9294342058974162,-0.9277496090516254,-1.0184901760547345,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,2,40,1,pedir,432187,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],2,30,1128706,0.41922059260944905,-0.17954760873832823,1.0179586984461693,0.3504780391260057,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,16,43,1,desear,148807,Regular,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],2,30,178742,0.41922059260944905,-0.7585287353058265,-0.8875600925281153,-0.8908174441607069,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,6,45,1,querer,1263949,Irregular,Canonical,NA,dejar,696519,Mood,Subjunctive,B,[+F/–F],2,30,1960468,0.41922059260944905,1.5198471961033526,1.0179586984461693,1.4373217655930326,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,11,48,1,sugerir,88224,Irregular,Canonical,NA,prestar,73724,Mood,Subjunctive,C,[–F/+F],2,30,161948,0.41922059260944905,-0.8823074550137762,-0.7623834271146446,-0.9127617666258918,-0.477882740981957,0.2805771830958299
L2L15,1,Male,L2 Learner,NA,32,14,0,1,35,1,42,15,15,A,1,50,1,permitir,935997,Irregular,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],2,30,1442704,0.41922059260944905,0.8497998447727569,0.4753559165726006,0.7607717967432008,-0.477882740981957,0.2805771830958299
L2L16,57,Female,L2 Learner,NA,52,12,0,0.416,38,0,40,15,16,A,20,3,0,valorar,113028,Regular,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],2,31,191169,0.504197739760013,-0.831629750647271,-0.7497568466690692,-0.8745793772752206,-0.5329990999276463,0.0030832657483063
L2L16,57,Female,L2 Learner,NA,52,12,0,0.416,38,0,40,15,16,A,10,5,1,pedir,432187,Irregular,Canonical,NA,tratar,590952,Mood,Subjunctive,B,[+F/–F],2,31,1023139,0.504197739760013,-0.17954760873832823,0.716181424754058,0.2125361378706651,-0.5329990999276463,0.0030832657483063
L2L16,57,Female,L2 Learner,NA,52,12,0,0.416,38,0,40,15,16,A,15,8,1,desear,148807,Regular,Canonical,NA,robar,28182,Mood,Subjunctive,C,[–F/+F],2,31,176989,0.504197739760013,-0.7585287353058265,-0.8925712755756801,-0.8931080477858985,-0.5329990999276463,0.0030832657483063
L2L16,57,Female,L2 Learner,NA,52,12,0,0.416,38,0,40,15,16,A,5,10,1,esperar,1409514,Regular,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],2,31,2176037,0.504197739760013,1.8172548737404404,1.2180744189605588,1.719000677674578,-0.5329990999276463,0.0030832657483063
L2L16,57,Female,L2 Learner,NA,52,12,0,0.416,38,0,40,15,16,A,19,13,1,ordenar,65158,Regular,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],2,31,138882,0.504197739760013,-0.9294342058974162,-0.7623834271146446,-0.9429015630997492,-0.5329990999276463,0.0030832657483063
