Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,14,33,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,9,36,0,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,19,38,0,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,10,46,0,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,20,48,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,6,6,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,2,11,0,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,17,18,1,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,3,21,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,13,23,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,14,33,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,9,36,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L08,29,Female,L2 Learner,L2 Learner,08,19,7,0,0,22,1,36,7,5,B,20,48,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,6,6,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,2,11,0,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,17,18,1,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,18,23,0,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,8,25,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,13,28,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,3,30,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,17,33,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,7,35,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,12,38,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,2,40,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,16,43,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,6,45,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,11,48,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L09,20,Female,L2 Learner,L2 Learner,09,20,8,8,0,33,4,34,11,11,A,1,50,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,6,6,0,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,2,11,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,12,13,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,17,18,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,3,21,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,13,23,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,14,33,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,9,36,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L10,17,Female,L2 Learner,L2 Learner,10,34,13,0,2,38,3,45,20,20,B,20,48,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,11,3,1,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,6,6,0,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,16,8,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,2,11,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,12,13,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,17,18,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,18,23,0,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,8,25,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,13,28,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,3,30,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,17,33,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,7,35,0,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,12,38,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,2,40,0,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,16,43,0,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,6,45,0,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,11,48,0,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L11,49,Male,L2 Learner,L2 Learner,11,34,13,0,1,40,10,33,19,19,A,1,50,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,20,3,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,10,5,0,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,15,8,0,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,5,10,0,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,19,13,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,9,15,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,14,18,1,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,4,20,0,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,3,21,1,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,13,23,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,8,26,0,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,18,28,1,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,4,31,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,14,33,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,9,36,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,19,38,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,5,41,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,15,43,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,10,46,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L12,27,Female,L2 Learner,L2 Learner,12,30,14,0,0.583,33,2,43,17,19,A,20,48,0,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,20,3,1,valorar,113028,,,1,Canonical,viajar,78141,Mood,Subjunctive,FCT,D,[–F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,10,5,1,pedir,432187,,,0,Canonical,tratar,590952,Mood,Subjunctive,FCT,B,[+F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,15,8,1,desear,148807,,,1,Canonical,robar,28182,Mood,Subjunctive,FCT,C,[–F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,5,10,1,esperar,1409514,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,A,[+F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,19,13,1,ordenar,65158,,,1,Canonical,prestar,73724,Mood,Subjunctive,FCT,D,[–F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,9,15,1,necesitar,593469,,,1,Canonical,enviar,766523,Mood,Subjunctive,FCT,B,[+F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,14,18,0,conseguir,129144,,,0,Canonical,viajar,78141,Mood,Subjunctive,FCT,C,[–F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,4,20,1,querer,1263949,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,A,[+F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,18,23,0,sugerir,88224,,,0,Canonical,atar,15876,Mood,Subjunctive,FCT,D,[–F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,8,25,1,permitir,935997,,,0,Canonical,quedar,947469,Mood,Subjunctive,FCT,B,[+F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,13,28,0,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,3,30,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,17,33,0,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,7,35,0,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,12,38,1,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,2,40,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,16,43,1,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,6,45,1,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,11,48,0,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L13,32,Female,L2 Learner,L2 Learner,13,24,14,0,0.416,40,3,41,8,8,A,1,50,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,1,1,0,permitir,935997,,,0,Canonical,tomar,506707,Mood,Subjunctive,FCT,A,[+F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,11,3,0,sugerir,88224,,,0,Canonical,prestar,73724,Mood,Subjunctive,FCT,C,[–F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,6,6,0,querer,1263949,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,B,[+F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,16,8,0,desear,148807,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,D,[–F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,2,11,1,pedir,432187,,,0,Canonical,dejar,696519,Mood,Subjunctive,FCT,A,[+F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,12,13,0,ordenar,65158,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,C,[–F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,7,16,1,esperar,1409514,,,1,Canonical,atar,15876,Mood,Subjunctive,FCT,B,[+F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,17,18,1,conseguir,129144,,,0,Canonical,robar,28182,Mood,Subjunctive,FCT,D,[–F/–F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,3,21,0,necesitar,593469,,,1,Canonical,tratar,590952,Mood,Subjunctive,FCT,A,[+F/+F]
L2L14,11,Male,L2 Learner,L2 Learner,14,20,,0,0,26,2,29,6,6,B,13,23,1,valorar,113028,,,1,Canonical,bailar,29935,Mood,Subjunctive,FCT,C,[–F/+F]
