Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Response,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,28P,27,1,#10: excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,36,-4995,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.6619440063522345,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,38P,30,0,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,36,37118,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,24P,32,0,#05: gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,36,-34938,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.5334587510720891,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,34P,35,0,#04: vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,36,-95053,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.5183158065281432,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,29P,37,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,36,-264072,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,1.4367628352096544,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,39P,40,NA,#01: estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,36,1306223,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,2.00206365684644,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,25P,42,1,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,36,-11415,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,35P,45,0,#09: doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,36,-5228,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.6576786660395539,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,30P,47,0,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,36,37118,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP19,45,Male,Heritage,Simultaneous,22,2,0,0,0,36,4,30,Intermediate,Intermediate,16,20,A,40P,50,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,36,3136079,1.2540768815790038,0.7555841227231307,1.5149869293238662,-0.3286959015920166,-1.2498395699563611,1.3439883295334911,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,21P,2,NA,#08: amar,65158,NA,NA,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,27,NA,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6588542322348897,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,31P,5,NA,#05: gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,27,-34938,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.5334587510720891,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,26P,7,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,27,3136079,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,1.3439883295334911,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,36P,10,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,27,-264072,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,1.4367628352096544,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,22P,12,0,#08: amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,27,9386,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6548864003954525,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,32P,15,0,#08: amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,27,9386,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6548864003954525,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,27P,17,0,#01: estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,27,1306223,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,2.00206365684644,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,37P,20,1,#10: excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,27,-4995,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6619440063522345,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,23P,22,1,#04: vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,27,-95053,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.5183158065281432,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,33P,25,0,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,27,-11415,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,28P,27,1,#10: excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,27,-4995,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6619440063522345,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,38P,30,0,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,27,37118,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,24P,32,1,#05: gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,27,-34938,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.5334587510720891,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,34P,35,0,#04: vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,27,-95053,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.5183158065281432,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,29P,37,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,27,-264072,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,1.4367628352096544,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,39P,40,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,27,1306223,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,2.00206365684644,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,25P,42,1,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,27,-11415,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,35P,45,1,#09: doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,27,-5228,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.6576786660395539,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,30P,47,1,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,27,37118,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP21,63,Female,Heritage,Simultaneous,18,2,0,0,0,22,2,42,Advanced,Advanced,12,15,A,40P,50,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,27,3136079,-0.22135663603186162,-0.5501182647896474,0.09513714304031877,-0.3286959015920166,0.7808276076222208,1.3439883295334911,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,40P,2,NA,#03: haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,30,3136079,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,1.3439883295334911,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,30P,4,1,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,30,37118,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,35P,7,0,#09: doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,30,-5228,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6576786660395539,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,25P,9,0,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,30,-11415,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,39P,12,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,30,1306223,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,2.00206365684644,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,29P,14,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,30,-264072,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,1.4367628352096544,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,34P,17,0,#04: vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,30,-95053,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.5183158065281432,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,24P,19,0,#05: gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,30,-34938,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.5334587510720891,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,38P,22,0,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,30,37118,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,28P,24,NA,#10: excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,30,-4995,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6619440063522345,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,33P,27,1,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,30,-11415,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,23P,29,1,#04: vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,30,-95053,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.5183158065281432,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,37P,32,1,#10: excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,30,-4995,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6619440063522345,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,27P,34,1,#01: estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,30,1306223,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,2.00206365684644,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,32P,37,0,#08: amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,30,9386,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6548864003954525,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,22P,39,1,#08: amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,30,9386,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6548864003954525,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,36P,42,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,30,-264072,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,1.4367628352096544,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,26P,44,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,30,3136079,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,1.3439883295334911,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,31P,47,0,#05: gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,30,-34938,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.5334587510720891,NA,NA,NA,-0.47202378661510824
HSP28,80,Female,Heritage,Simultaneous,28,2,0,0,0,34,3,35,Intermediate,Intermediate,16,14,B,21P,49,1,#08: amar,65158,NA,NA,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,30,NA,0.2704545365050935,0.7555841227231307,-0.18883281421639075,-0.3286959015920166,-0.40372824596528534,-0.6588542322348897,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,40P,2,0,#03: haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,30,3136079,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,1.3439883295334911,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,30P,4,1,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,30,37118,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,35P,7,0,#09: doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,30,-5228,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.6576786660395539,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,25P,9,0,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,30,-11415,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,39P,12,0,#01: estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,30,1306223,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,2.00206365684644,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,29P,14,0,#02: tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,30,-264072,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,1.4367628352096544,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,34P,17,1,#04: vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,30,-95053,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.5183158065281432,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,24P,19,1,#05: gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,30,-34938,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.5334587510720891,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,38P,22,1,#06: creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,30,37118,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.5346719332812832,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,28P,24,1,#10: excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,30,-4995,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.6619440063522345,NA,NA,NA,-0.47202378661510824
HSP30,82,Female,Heritage,Simultaneous,20,2,0,2,0,26,1,25,Intermediate,Intermediate,14,16,B,33P,27,1,#07: faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,30,-11415,0.2704545365050935,0.10273292896674166,0.37910710029702827,2.261427802953074,-2.095950893947437,-0.6279238729794948,NA,NA,NA,-0.47202378661510824
